County_State,CAGR
"Harrison County, IA",3.890413469066689
"Vigo County, IN",3.8879820917351093
"Atlantic County, NJ",3.887190420577058
"Converse County, WY",3.883337904999329
"Palo Alto County, IA",3.881405582559716
"Latimer County, OK",3.8793847254184444
"Tama County, IA",3.8722537823556946
"Butler County, IA",3.8702746517593756
"Cotton County, OK",3.868737639242048
"Shelby County, KY",3.86753874202026
"Bremer County, IA",3.8665752763019645
"Muskogee County, OK",3.862913415407254
"Callahan County, TX",3.860487189860895
"Baltimore City, MD",3.8604259538919994
"Koochiching County, MN",3.8601724338874988
"Campbell County, KY",3.8567583600879196
"Calhoun County, TX",3.856560692691313
"Grundy County, MO",3.849203821283975
"Matanuska Susitna Borough, AK",3.84844650607461
"Clinton County, NY",3.8482646372622664
"Terrell County, GA",3.847405152389105
"Falls Church City, VA",3.841725562924214
"Athens County, OH",3.8417144855792618
"Essex County, VA",3.8371286602856713
"Portage County, OH",3.8335957631165485
"McHenry County, IL",3.8319331070214346
"Fulton County, KY",3.827227194120053
"Saratoga County, NY",3.81438341887379
"Buffalo County, NE",3.812694382030135
"Wayne County, IN",3.8114926550463446
"Wichita County, TX",3.8111718648629056
"Saint Louis County, MO",3.810177504427581
"Butler County, PA",3.808556734501267
"Florence County, SC",3.8072030641285615
"Schoolcraft County, MI",3.8060218377534705
"Canadian County, OK",3.8036407438230446
"Orange County, VT",3.8031772047881773
"Northampton County, VA",3.797377418409864
"Cumberland County, NJ",3.7972759106303045
"Lincoln County, WI",3.794408846341857
"Gregg County, TX",3.7943015799691837
"Cleveland County, OK",3.7941838091597013
"Dodge County, GA",3.792901909194457
"Hampden County, MA",3.7908821303520357
"Gallia County, OH",3.789036910264798
"Salem City, VA",3.7806492869905117
"Louisa County, IA",3.7788293902104364
"Lackawanna County, PA",3.7783045352153044
"Randall County, TX",3.7753932192885475
"De Witt County, TX",3.768911700277622
"Chester County, PA",3.7681608988861637
"Laurens County, GA",3.767012635202205
"Berks County, PA",3.765131501885821
"Franklin County, NY",3.760711019210805
"Dutchess County, NY",3.7590834980968824
"Venango County, PA",3.7555139498275825
"Erie County, PA",3.753010654624478
"West Feliciana Parish, LA",3.7480527354606163
"Trinity County, CA",3.7480331033694636
"Ashland County, WI",3.7450666764710983
"Lyon County, KY",3.743679129663935
"Montgomery County, PA",3.7409607859527183
"Val Verde County, TX",3.737402860447525
"El Paso County, TX",3.7290150504243558
"Rappahannock County, VA",3.7285742529711063
"Hoke County, NC",3.727834237215788
"Laurens County, SC",3.726066642980963
"Luzerne County, PA",3.724565715535433
"Limestone County, TX",3.723093869230465
"Greene County, PA",3.7211800835095676
"Greene County, VA",3.719148260326288
"Marshall County, KY",3.716683330375692
"Scotts Bluff County, NE",3.7142208462632054
"Bradford County, PA",3.7081953124157296
"Richland County, SC",3.703545852660284
"Dubuque County, IA",3.703291688956356
"Crittenden County, KY",3.702047718144663
"Macon County, MO",3.6982694861956933
"Newberry County, SC",3.6955903334788154
"Rockingham County, VA",3.6916511188463286
"Marion County, GA",3.685097672345039
"Richmond County, NY",3.684056190611096
"Stark County, ND",3.6796673453709072
"Washington County, OH",3.6795076846890096
"Rusk County, TX",3.6794730500679718
"Washington County, PA",3.678659043268917
"Webster County, IA",3.6786166925092845
"Johnson County, KY",3.675023237493935
"Jefferson County, NY",3.672241649021224
"Scott County, AR",3.671737790763485
"Nueces County, TX",3.669190004648537
"Leon County, FL",3.667024727432344
"Aiken County, SC",3.665939513216321
"Hampshire County, MA",3.6651735754415826
"Allegany County, NY",3.664317858070598
"Guadalupe County, TX",3.662576746095625
"Baraga County, MI",3.659463596401258
"Cass County, ND",3.65200467908251
"Decatur County, GA",3.6467561604161425
"Burlington County, NJ",3.6416313083873275
"Rutland County, VT",3.6413400614912828
"Woodruff County, AR",3.6345139640969526
"Webb County, TX",3.633185565660302
"Vilas County, WI",3.630916789608918
"Chemung County, NY",3.63032307184441
"Rio Blanco County, CO",3.6297512793299846
"Suffolk City, VA",3.6278434972959905
"Brown County, TX",3.627584223931102
"Bucks County, PA",3.6261553703779814
"Cumberland County, PA",3.6253248243023117
"Preble County, OH",3.6239933932286306
"Monroe County, IL",3.623488232138272
"Suffolk County, NY",3.6203704185774566
"Indiana County, PA",3.619895829212161
"Steuben County, NY",3.6195310792362267
"Westmoreland County, PA",3.6137997519487097
"Adams County, PA",3.6134601996336
"Jefferson County, MO",3.6122300860962797
"Franklin County, MO",3.610821184851809
"Litchfield County, CT",3.6098145014534344
"Sandusky County, OH",3.609031274504404
"Salem County, NJ",3.60668250814955
"Washington County, WI",3.605279483813262
"Otsego County, NY",3.603182929383153
"Tuscaloosa County, AL",3.6003467333495465
"Lincoln County, NE",3.5995652031312497
"Cortland County, NY",3.5982675684938625
"Livingston County, MO",3.5980110200652726
"Dale County, AL",3.5957869904078565
"Garrett County, MD",3.594547934406833
"Liberty County, GA",3.590442464400323
"East Feliciana Parish, LA",3.5867957414338347
"Vermilion County, IL",3.585483004216705
"Allegany County, MD",3.57737075896587
"Gloucester County, NJ",3.5720050115523483
"Preston County, WV",3.5699158695714273
"Dauphin County, PA",3.56833036712203
"Effingham County, IL",3.5674652810279817
"Chenango County, NY",3.565894589476226
"Union County, NJ",3.564608187408602
"Arenac County, MI",3.556905042894787
"Crawford County, AR",3.555044958089537
"Pontotoc County, OK",3.550991485074273
"Bergen County, NJ",3.5507121942463415
"Barnwell County, SC",3.5472662158259505
"Jefferson County, GA",3.5465699126674854
"Raleigh County, WV",3.544554395615096
"Baxter County, AR",3.5385021332354105
"Harris County, GA",3.531325116466677
"Will County, IL",3.528617159329217
"Moultrie County, IL",3.5192395755531125
"Cross County, AR",3.518305721525583
"Middlesex County, VA",3.517029140765371
"Maverick County, TX",3.515435461576444
"Gloucester County, VA",3.514774293440759
"Pasquotank County, NC",3.5144669715044596
"Somerset County, MD",3.5135230438632536
"Kankakee County, IL",3.5112556079389456
"Mercer County, PA",3.510778811393056
"Kent County, MD",3.5101457788831114
"Conway County, AR",3.5082813980156224
"Des Moines County, IA",3.498485994593703
"Mason County, WV",3.4947062670507956
"Mendocino County, CA",3.4936049082510134
"Williamsburg County, SC",3.490280454797623
"Grand Forks County, ND",3.489070730655719
"Cleburne County, AR",3.4859244620928598
"Nicholas County, WV",3.4856430230319146
"Lebanon County, PA",3.4847136020338176
"Union Parish, LA",3.4839185586209798
"Crisp County, GA",3.483700299433079
"Mineral County, NV",3.4811203764402388
"Crawford County, KS",3.47816053200829
"Harrisonburg City, VA",3.4742739444139525
"Marshall County, WV",3.4685293756840707
"Brewster County, TX",3.463575997162094
"Carver County, MN",3.4622989579667918
"Grant County, WV",3.4561863199488174
"Miller County, AR",3.45615115454343
"Washington County, MD",3.4560356216474686
"Lake County, TN",3.4550599628419443
"Perry County, AR",3.454624384644589
"Martinsville City, VA",3.451522490413339
"Johnson County, IA",3.4495343323329486
"Ketchikan Gateway Borough, AK",3.4442660941531145
"Scott County, IA",3.4423227536140244
"Lake County, IL",3.4353511840139905
"Mitchell County, GA",3.4335486745361354
"Cook County, IL",3.433473845282964
"Cameron County, TX",3.4319312846192718
"Houston County, TX",3.425699869556831
"Tioga County, NY",3.425462585949579
"Early County, GA",3.4232887969400494
"Richland Parish, LA",3.4223814168547806
"Franklin County, MA",3.421528520785788
"Uvalde County, TX",3.418149698087114
"Coosa County, AL",3.4143440923783297
"Middlesex County, NJ",3.412153143050145
"Faulkner County, AR",3.4089258425251456
"York County, PA",3.402507041375924
"Matagorda County, TX",3.3980681796867973
"Allen County, KS",3.3949952253790494
"White County, AR",3.3911005918210613
"Carroll County, MD",3.388066873146678
"Nacogdoches County, TX",3.3867648762476277
"Saint Bernard Parish, LA",3.3843071549977344
"Jackson County, OK",3.381932421136402
"Albemarle County, VA",3.380701813892295
"Mercer County, NJ",3.3803167123515054
"Williamsburg City, VA",3.378223663495694
"Tioga County, PA",3.374718577457325
"Bedford County, PA",3.370329962484675
"Juneau Borough, AK",3.3695241512126772
"Morris County, NJ",3.3663487679360005
"San Juan County, NM",3.36578526953748
"Pope County, AR",3.3632173398590703
"Kenai Peninsula Borough, AK",3.359336204709451
"Allen Parish, LA",3.3575275342557775
"Albany County, NY",3.3507941371398564
"Wood County, WV",3.350775621452917
"Trigg County, KY",3.344874721711766
"Ozaukee County, WI",3.3388453587827494
"Lubbock County, TX",3.335792191160847
"Orangeburg County, SC",3.335340716715862
"Virginia Beach City, VA",3.3292003989535246
"Sumter County, SC",3.3288863228759347
"Ohio County, WV",3.3202720969268684
"Chesapeake City, VA",3.3101661872791066
"Jasper County, TX",3.308022172610303
"Dougherty County, GA",3.3077929577825183
"Long County, GA",3.305205972909886
"Calhoun County, GA",3.302401390915599
"Broome County, NY",3.301640355172686
"Burleson County, TX",3.29830990380946
"Autauga County, AL",3.289909287910464
"Lake County, OH",3.2894782407900225
"Essex County, VT",3.288230684682003
"Warren County, GA",3.285085200338189
"Drew County, AR",3.284262095554902
"Cape Girardeau County, MO",3.2837916735123596
"Rensselaer County, NY",3.283344456432302
"New London County, CT",3.275568981093735
"Chambers County, AL",3.266440924698988
"Tift County, GA",3.2570103018582985
"Lee County, GA",3.2546119234377224
"Onslow County, NC",3.251689902097965
"Northampton County, PA",3.251293708469327
"Beaver County, PA",3.2474313646897457
"Marion County, WV",3.2458515685763523
"Montour County, PA",3.2445490957730527
"Washington Parish, LA",3.239897371352707
"Lycoming County, PA",3.235039889408342
"Logan County, WV",3.2350055570523395
"Lowndes County, GA",3.2336212827325905
"Black Hawk County, IA",3.2332910982343144
"Hartford County, CT",3.2291948002210136
"Clarendon County, SC",3.2280270731681826
"Clark County, AR",3.227514307887547
"Belmont County, OH",3.2222005641947105
"Charles County, MD",3.2214616698843512
"Poinsett County, AR",3.2200324667240654
"York County, VA",3.21880962523029
"Poquoson City, VA",3.2172350436436403
"Iberville Parish, LA",3.2129260213079602
"Linn County, IA",3.2120746904513497
"Scioto County, OH",3.2049074603330396
"Colquitt County, GA",3.199364410033012
"Caddo County, OK",3.196407605558571
"Schenectady County, NY",3.194477144452712
"Barbour County, WV",3.193862113498658
"Garfield County, OK",3.1891427521269167
"Warren County, NJ",3.181467758218548
"Franklin City, VA",3.1812774887681305
"Juniata County, PA",3.1807743967881885
"Washington County, GA",3.177935463312309
"Madison County, MS",3.1767976306781964
"Putnam County, WV",3.1693116977476343
"Howard County, MD",3.169015158299593
"Gaines County, TX",3.168383723478163
"Portsmouth City, VA",3.1683441935513423
"Jefferson County, AR",3.164622925343785
"Seminole County, GA",3.1588686929281184
"Clinton County, IL",3.1540291720493663
"Alpine County, CA",3.140919391777164
"Mobile County, AL",3.1392298145693776
"Sussex County, NJ",3.1347340081747666
"Fairfield County, CT",3.1345935312281803
"Fremont County, WY",3.133200725036134
"Saline County, AR",3.128322612650569
"New Haven County, CT",3.1219268673846168
"Newport News City, VA",3.1181585427035197
"Treutlen County, GA",3.1142202122601326
"Iberia Parish, LA",3.1122752122771713
"Norfolk City, VA",3.106730523826129
"Worth County, GA",3.1043441438878716
"Isle of Wight County, VA",3.1031049603073013
"Roane County, WV",3.100348214408122
"Cochise County, AZ",3.0920350068486036
"Jefferson Davis Parish, LA",3.0910379103702423
"Lee County, AR",3.075631580316407
"La Salle County, IL",3.07418362579317
"Cecil County, MD",3.0673320939506032
"Carson County, TX",3.066807475319422
"Franklin County, PA",3.055294566035993
"Madison County, IL",3.0496822198259554
"Greenbrier County, WV",3.048616617906763
"James City County, VA",3.0434680829144467
"Beltrami County, MN",3.040416541624502
"Hardin County, TX",3.0378143080520337
"New Castle County, DE",3.0353350454866312
"Walker County, AL",3.028408088693202
"Hockley County, TX",3.0073318668695004
"Ouachita County, AR",3.004136376415434
"Somerset County, NJ",3.003768411087937
"Elko County, NV",3.002636049065055
"Independence County, AR",2.9969809257502034
"Perry County, PA",2.9960342242426163
"Montgomery County, MD",2.9893111881880596
"Assumption Parish, LA",2.988719779456672
"Anne Arundel County, MD",2.9881914494787054
"Ouachita Parish, LA",2.9804896663897518
"Panola County, TX",2.9769868726456705
"Hinds County, MS",2.968185061807449
"Mineral County, WV",2.962750842798556
"Lawrence County, OH",2.9537446121879363
"Jefferson County, TX",2.944346604883874
"Elmore County, AL",2.9364493755608567
"Robertson County, TX",2.933483363890743
"Wyoming County, PA",2.9289303296883507
"Ellis County, OK",2.9235488425336076
"Halifax County, NC",2.9179353649512407
"Lincoln County, NM",2.9059665345091634
"Westchester County, NY",2.9036456460514115
"Fayette County, PA",2.9017757751132134
"Cabell County, WV",2.8992904250981555
"Tolland County, CT",2.8963424385481273
"Pittsburg County, OK",2.8886142101334
"Botetourt County, VA",2.888037274036015
"Bureau County, IL",2.8873497970747897
"Cass County, TX",2.8861227367417364
"Parmer County, TX",2.8853851585146195
"Monongalia County, WV",2.884961066372016
"Desha County, AR",2.883816959155383
"Pulaski County, VA",2.873932706037241
"Calvert County, MD",2.873484642091362
"Buchanan County, MO",2.8672493386855846
"Blair County, PA",2.859406387554464
"Presque Isle County, MI",2.8568097484036548
"Harford County, MD",2.855972576886634
"Lincoln Parish, LA",2.8538529453564276
"Putnam County, NY",2.851669529925216
"Lancaster County, VA",2.8451466835734296
"Lonoke County, AR",2.8403646007279626
"Chippewa County, MI",2.837442064299278
"Lee County, VA",2.8343844621448344
"Champaign County, IL",2.826217954642285
"Washington County, NC",2.8232994675180034
"Carroll County, VA",2.8185873754741353
"Wayne County, IL",2.7942815854370195
"Ogle County, IL",2.7923024044887113
"West Baton Rouge Parish, LA",2.791850973654375
"Queen Annes County, MD",2.7728257370095877
"Kleberg County, TX",2.7703975261687663
"Somerset County, PA",2.7686671566001575
"Sharp County, AR",2.759309829247414
"DuPage County, IL",2.7556292177171926
"Kodiak Island Borough, AK",2.7506426217950963
"Henry County, IL",2.7353822580085563
"Chattahoochee County, GA",2.7312920280584185
"Mathews County, VA",2.7290010994660108
"Elk County, PA",2.7280240500200392
"Clay County, GA",2.7184438704525915
"Columbia County, PA",2.7151747081451516
"Wicomico County, MD",2.7109920351364947
"Dona Ana County, NM",2.707232771141377
"Middlesex County, CT",2.7005953138820926
"Shelby County, TX",2.696326337135324
"Jackson Parish, LA",2.669880729426466
"Sangamon County, IL",2.6632819077729852
"Hunterdon County, NJ",2.6600067183745857
"Castro County, TX",2.6463846615673248
"Northumberland County, PA",2.645397367610758
"Pike County, KY",2.643884969847865
"Jo Daviess County, IL",2.641239243291804
"Clinton County, PA",2.6372927662438483
"Anchorage Borough, AK",2.635317967254447
"Tazewell County, VA",2.629989577806602
"Ascension Parish, LA",2.628666160776416
"Harrison County, WV",2.6286435919899542
"Pulaski County, MO",2.625146408131984
"Talbot County, MD",2.6144796422998384
"Adams County, IL",2.595377031233892
"Livingston County, IL",2.589614554124897
"Christian County, IL",2.5791264224138466
"Sebastian County, AR",2.5785544912589664
"Crittenden County, AR",2.578519479685837
"Oktibbeha County, MS",2.5721488932078707
"Rapides Parish, LA",2.565853100362192
"Hertford County, NC",2.5541931239608795
"Harrison County, TX",2.5522318968293822
"Union County, AR",2.5457365177679936
"Floyd County, IA",2.542037208916148
"Sumter County, GA",2.5299918761781948
"Henry County, AL",2.5186086683284703
"Pennington County, MN",2.5162117531088324
"Woodward County, OK",2.5071615178650752
"Baltimore County, MD",2.501450968092822
"Wayne County, WV",2.5000222916408132
"Saint Martin Parish, LA",2.49243974542821
"Humboldt County, CA",2.4660118701208322
"Hampton City, VA",2.465897828498931
"Refugio County, TX",2.4425360631072035
"Tucker County, WV",2.430303925679289
"McLean County, IL",2.414652721329924
"Bossier Parish, LA",2.4110205043249344
"Chaves County, NM",2.40113135077622
"King and Queen County, VA",2.399938270425639
"Muscogee County, GA",2.395016859068533
"Carbon County, WY",2.391061183093335
"Saint Tammany Parish, LA",2.38835364952501
"Knox County, IL",2.355197469203252
"Pulaski County, AR",2.3475761431357878
"Bladen County, NC",2.3357709760374545
"McKean County, PA",2.3329091928561363
"Allendale County, SC",2.332374662740744
"Orange County, TX",2.3321068209846585
"Montgomery County, AL",2.28388131883539
"Livingston Parish, LA",2.2722391158769506
"Peoria County, IL",2.269914365554948
"Webster Parish, LA",2.250506661220064
"Saint Marys County, MD",2.24559419997008
"Hale County, TX",2.2422806512551796
"Saint Charles Parish, LA",2.2413654853791654
"Floyd County, KY",2.235874044104058
"Jefferson County, PA",2.2353755650116547
"Clearfield County, PA",2.211099773651326
"Columbia County, AR",2.2036437214431492
"Gray County, TX",2.196693043345399
"Fairbanks North Star Borough, AK",2.1725934153756787
"Macon County, IL",2.1587894130220553
"Cameron Parish, LA",2.1577399283857934
"Rock Island County, IL",2.138750233501008
"Woodford County, IL",2.123593113553457
"Morehouse Parish, LA",2.117504726036601
"Lee County, IL",2.11231898869082
"Clark County, IL",2.093546031043947
"Kanawha County, WV",2.087513957760234
"Wise County, VA",2.0775378340241124
"Tangipahoa Parish, LA",2.0706775862019633
"East Baton Rouge Parish, LA",2.064315467773481
"Starr County, TX",2.0609022828694146
"Saint Louis City, MO",2.0476583593164177
"Live Oak County, TX",2.0418643360465616
"Fulton County, PA",2.0345475891873965
"Scurry County, TX",2.001840312860126
"Tazewell County, IL",1.9927638456570085
"Nolan County, TX",1.9913223594409724
"De Soto Parish, LA",1.9860644188001375
"Potter County, PA",1.9747082394812265
"Bertie County, NC",1.9463537296083855
"Williamson County, IL",1.923108929891315
"Whiteside County, IL",1.9141589793093994
"Campbell County, WY",1.9102271616189714
"Stephens County, TX",1.8587020924493824
"Saint Clair County, IL",1.8462177653326028
"Morgan County, IL",1.8445195304411133
"Coles County, IL",1.840728169901995
"Marion County, TX",1.8274517614118357
"Ward County, ND",1.8206482313054773
"Sabine Parish, LA",1.7994271883942314
"Wilbarger County, TX",1.7766211893627926
"Winston County, AL",1.7710855074774656
"Carroll County, IL",1.7678519009978189
"Concordia Parish, LA",1.7289107152827166
"Warren County, IL",1.7091068333214388
"Caldwell Parish, LA",1.689770447088268
"Lowndes County, AL",1.687886951898232
"Zapata County, TX",1.632760324832061
"Saint Francis County, AR",1.6159442202977825
"Susquehanna County, PA",1.5541118669857301
"Hutchinson County, TX",1.4851704649167408
"Macoupin County, IL",1.4672879606299594
"Lafayette Parish, LA",1.4430469868882412
"Arkansas County, AR",1.438969635769416
"Fulton County, IL",1.4298300167610023
"Comanche County, OK",1.4044967301514832
"Butler County, MO",1.3982206206806236
"Colfax County, NM",1.3252009504931772
"Boone County, WV",1.2894238598551544
"Terrebonne Parish, LA",1.2318474624970488
"Bell County, KY",1.220442281124745
"Beckham County, OK",1.210694001319057
"Jefferson County, IL",1.19394979998928
"Caddo Parish, LA",1.1509087609682167
"McDonough County, IL",1.1465345553068662
"Saint Landry Parish, LA",1.103047486195452
"Cambria County, PA",1.1001837111310087
"Randolph County, IL",1.026628554511122
"Jefferson Parish, LA",1.0163122767357091
"Butler County, AL",1.0022429736505245
"Plaquemines Parish, LA",1.0005296072071568
"Dallas County, AR",0.9834455466084524
"Montgomery County, IL",0.9818957679444518
"Yazoo County, MS",0.8879021133598064
"Dallas County, AL",0.8595234714139366
"Ashley County, AR",0.7924317115302504
"Perry County, IL",0.7742528930708703
"Hamilton County, IL",0.6530497284576553
"Lake County, MI",0.5151965389033064
"Montgomery County, KS",0.510744917687278
"Dunklin County, MO",0.4778407228349435
"Roosevelt County, NM",0.45150100814472793
"Crosby County, TX",0.4432250735645793
"Saline County, IL",0.13314254119656255
"Pike County, MS",-0.09142270070767733
"Avoyelles Parish, LA",-0.32401912987188863
"Perquimans County, NC",-0.6528183666412612
"Dillon County, SC",-0.8712525274744642
"Jim Wells County, TX",-1.1464347194430125
"Jackson County, IL",-1.7946466217284684
"Claiborne Parish, LA",-3.5084259314118738
"Hidalgo County, TX",
"Calcasieu Parish, LA",
"Harrison County, MS",
"Richmond County, GA",
"Hawaii County, HI",
"Alamance County, NC",
"Paulding County, GA",
"Rock County, WI",
"Alexandria City, VA",
"Rankin County, MS",
"Sandoval County, NM",
"Jackson County, MS",
"Grayson County, TX",
"Berkeley County, WV",
"Tom Green County, TX",
"Robeson County, NC",
"Calhoun County, AL",
"Houston County, AL",
"Limestone County, AL",
"Lafourche Parish, LA",
"Victoria County, TX",
"Liberty County, TX",
"Burke County, NC",
"Lee County, MS",
"Monroe County, FL",
"Natrona County, WY",
"Oconee County, SC",
"Forrest County, MS",
"Cole County, MO",
"Augusta County, VA",
"Lauderdale County, MS",
"McKinley County, NM",
"Lea County, NM",
"Riley County, KS",
"Greenwood County, SC",
"Blue Earth County, MN",
"Jones County, MS",
"Otero County, NM",
"Saint Francois County, MO",
"Rice County, MN",
"Spalding County, GA",
"Isabella County, MI",
"Jefferson County, OH",
"Tehama County, CA",
"Lamar County, MS",
"Darlington County, SC",
"Lincoln County, SD",
"Georgetown County, SC",
"Stanly County, NC",
"Reno County, KS",
"Eddy County, NM",
"Otter Tail County, MN",
"Lowndes County, MS",
"Russell County, AL",
"Newton County, MO",
"Acadia Parish, LA",
"Vermilion Parish, LA",
"Colbert County, AL",
"Pearl River County, MS",
"Tuolumne County, CA",
"Saline County, KS",
"McMinn County, TN",
"Coffee County, AL",
"Henry County, VA",
"Madison County, ID",
"Dearborn County, IN",
"Winona County, MN",
"Saint Mary Parish, LA",
"Vernon Parish, LA",
"Fremont County, CO",
"Curry County, NM",
"Atascosa County, TX",
"Bingham County, ID",
"Noble County, IN",
"Mifflin County, PA",
"Hancock County, MS",
"Washington County, MS",
"Warren County, MS",
"Phelps County, MO",
"McDowell County, NC",
"Union County, PA",
"Camden County, MO",
"Manassas City, VA",
"Sweetwater County, WY",
"Saint John the Baptist Parish, LA",
"Crawford County, OH",
"Gratiot County, MI",
"Fayette County, WV",
"Rio Arriba County, NM",
"Snyder County, PA",
"Webster County, MO",
"Warren County, PA",
"Scott County, MO",
"Franklin County, IL",
"Cass County, IN",
"Natchitoches Parish, LA",
"Marion County, IL",
"Clarion County, PA",
"Covington County, AL",
"Houghton County, MI",
"Oneida County, WI",
"Yadkin County, NC",
"Escambia County, AL",
"Delta County, MI",
"Hopkins County, TX",
"Geary County, KS",
"Beauregard Parish, LA",
"Knox County, IN",
"Greenup County, KY",
"Silver Bow County, MT",
"Alcorn County, MS",
"Lincoln County, MS",
"Morrow County, OH",
"Cowley County, KS",
"Clark County, WI",
"Barry County, MO",
"Howard County, TX",
"Monroe County, MS",
"Ford County, KS",
"Taos County, NM",
"Brookings County, SD",
"Halifax County, VA",
"Marshall County, MS",
"Harvey County, KS",
"Wexford County, MI",
"Accomack County, VA",
"Panola County, MS",
"Daviess County, IN",
"Pike County, AL",
"Lawrence County, AL",
"Gibson County, IN",
"Jefferson County, IN",
"Morton County, ND",
"Lafayette County, MO",
"Evangeline Parish, LA",
"Franklin County, AL",
"Claiborne County, TN",
"Huron County, MI",
"Polk County, MO",
"Polk County, MN",
"Bolivar County, MS",
"Bee County, TX",
"Pontotoc County, MS",
"Muhlenberg County, KY",
"Washington County, ME",
"Greene County, IN",
"Freeborn County, MN",
"Clare County, MI",
"Sheridan County, WY",
"Knox County, KY",
"Mecklenburg County, VA",
"McPherson County, KS",
"Adams County, MS",
"Marion County, SC",
"Meade County, SD",
"Marion County, AL",
"Neshoba County, MS",
"Ellis County, KS",
"Grimes County, TX",
"Morgan County, CO",
"Stoddard County, MO",
"Leflore County, MS",
"Sanpete County, UT",
"Copiah County, MS",
"Perry County, KY",
"Wythe County, VA",
"Codington County, SD",
"Logan County, IL",
"Grant County, NM",
"Randolph County, WV",
"Tate County, MS",
"Wells County, IN",
"Montgomery County, KY",
"Scott County, MS",
"Dinwiddie County, VA",
"Jackson County, WV",
"Union County, MS",
"Iroquois County, IL",
"San Miguel County, NM",
"Union County, SC",
"Cibola County, NM",
"Harlan County, KY",
"Marlboro County, SC",
"Geneva County, AL",
"Cass County, NE",
"Decatur County, IN",
"Clay County, IN",
"Sunflower County, MS",
"Charlevoix County, MI",
"Grady County, GA",
"Simpson County, MS",
"Dickinson County, MI",
"Russell County, VA",
"Brown County, MN",
"Johnson County, AR",
"Barton County, KS",
"Lawrence County, SD",
"Cheboygan County, MI",
"Lyon County, MN",
"Gladwin County, MI",
"Adair County, MO",
"Luna County, NM",
"Barbour County, AL",
"Prentiss County, MS",
"Otsego County, MI",
"Washington County, FL",
"Randolph County, MO",
"Texas County, MO",
"Randolph County, IN",
"Rowan County, KY",
"Marion County, MS",
"White County, IN",
"George County, MS",
"Dawson County, NE",
"Upshur County, WV",
"Itawamba County, MS",
"Ohio County, KY",
"Mingo County, WV",
"Washington County, MO",
"Menominee County, MI",
"Clarke County, AL",
"Saline County, MO",
"Meeker County, MN",
"Ray County, MO",
"Osceola County, MI",
"Franklin County, IN",
"Rockbridge County, VA",
"Sumner County, KS",
"Bibb County, AL",
"Meigs County, OH",
"Grant Parish, LA",
"Nobles County, MN",
"Seward County, KS",
"Randolph County, AL",
"Prince Edward County, VA",
"Henry County, MO",
"Tippah County, MS",
"Coahoma County, MS",
"Letcher County, KY",
"Stutsman County, ND",
"Grenada County, MS",
"Wyoming County, WV",
"Nodaway County, MO",
"Jersey County, IL",
"Fayette County, IL",
"Moore County, TX",
"Leake County, MS",
"Texas County, OK",
"Newton County, MS",
"Logan County, AR",
"Fairfield County, SC",
"Shelby County, IL",
"Clinton County, MO",
"Pointe Coupee Parish, LA",
"Morgan County, MO",
"Sullivan County, IN",
"Jones County, IA",
"Lincoln County, WV",
"Buchanan County, VA",
"Saint James Parish, LA",
"Jay County, IN",
"Yell County, AR",
"Greene County, NC",
"Willacy County, TX",
"Hempstead County, AR",
"Labette County, KS",
"Carbon County, UT",
"Monroe County, AL",
"Winneshiek County, IA",
"Franklin Parish, LA",
"Taylor County, WI",
"Davison County, SD",
"Montague County, TX",
"Vernon County, MO",
"Wayne County, MS",
"Orange County, IN",
"Wayne County, KY",
"Jones County, TX",
"Douglas County, IL",
"Duchesne County, UT",
"Cherokee County, KS",
"Macon County, AL",
"Langlade County, WI",
"Lincoln County, WY",
"Marengo County, AL",
"Benton County, MO",
"McDowell County, WV",
"Simpson County, KY",
"Pickens County, AL",
"Green Lake County, WI",
"Waseca County, MN",
"Beadle County, SD",
"Tishomingo County, MS",
"Adair County, KY",
"Crawford County, IL",
"Inyo County, CA",
"Clay County, MS",
"Gem County, ID",
"Harrison County, KY",
"Deaf Smith County, TX",
"Sainte Genevieve County, MO",
"Dickinson County, KS",
"Covington County, MS",
"Randolph County, AR",
"Frio County, TX",
"Stone County, MS",
"Westmoreland County, VA",
"Wright County, MO",
"Brantley County, GA",
"Pike County, MO",
"Attala County, MS",
"Northampton County, NC",
"Grant County, AR",
"Russell County, KY",
"Winston County, MS",
"Kalkaska County, MI",
"Hancock County, IL",
"Avery County, NC",
"Patrick County, VA",
"Cooper County, MO",
"Union County, IL",
"Holmes County, MS",
"Humboldt County, NV",
"Franklin County, AR",
"Chickasaw County, MS",
"McCreary County, KY",
"Edgar County, IL",
"Hardin County, IA",
"Lewis County, WV",
"Phillips County, AR",
"Dallas County, MO",
"Jackson County, AR",
"Buckingham County, VA",
"Bond County, IL",
"Piscataquis County, ME",
"Marion County, AR",
"Lee County, SC",
"Piatt County, IL",
"Socorro County, NM",
"Baker County, OR",
"Fountain County, IN",
"Madison County, IA",
"Jasper County, MS",
"Atchison County, KS",
"Fayette County, AL",
"Parke County, IN",
"Hill County, MT",
"Lawrence County, KY",
"Radford City, VA",
"Rockcastle County, KY",
"Sevier County, AR",
"Brunswick County, VA",
"Appomattox County, VA",
"Pemiscot County, MO",
"Neosho County, KS",
"Richland County, IL",
"Casey County, KY",
"Osage County, KS",
"Mercer County, IL",
"Aitkin County, MN",
"Clarke County, MS",
"Nottoway County, VA",
"Dewitt County, IL",
"Washington County, AL",
"Floyd County, VA",
